Duration,Protocol,Packets,Total Bytes,Labels
40.076241,1,23,6647,1
9.012684,1,3,186,1
1.928555,1,6,366,1
1.028294,1,6,366,1
11.563054,1,10,2226,1
8.989073,1,3,186,1
0.046489,2,2,460,1
0.107756,2,2,277,1
8.923848,1,3,186,1
0.346319,1,10,1511,1
8.998863,1,3,186,1
0.000246,2,2,470,1
8.985806,1,3,186,1
0.000376,2,2,400,2
0.000285,2,2,400,2
0.018018,1,7,478,2
3.004581,1,2,124,1
0.000310,2,2,238,2
0.000355,2,2,404,2
0.000425,2,2,212,2
0.000277,2,2,212,2
0.000268,2,2,364,2
0.138821,2,2,296,2
0.012228,2,2,440,2
1.028465,1,6,366,1
0.189288,1,14,5917,1
8.884359,1,3,186,1
0.000518,2,2,619,1
0.000635,2,2,604,1
0.045218,2,2,418,1
0.107801,1,8,1103,1
8.868030,1,3,186,1
0.365402,1,8,688,1
0.189801,1,14,6141,1
3591.523682,1,8369,523091,1
8.887673,1,3,186,1
0.322600,1,10,1916,1
8.881691,1,3,186,1
0.000337,2,2,400,2
0.000286,2,2,400,2
0.020781,1,6,412,2
21.682146,1,15,1898,1
19.734894,1,50,35835,1
0.071090,1,8,1222,1
8.920552,1,3,186,1
8.930405,1,3,186,1
1.133955,1,6,366,1
0.000377,2,2,375,1
0.138831,1,12,2453,2
311.438202,1,48,22123,2
18.130371,1,8,1908,1
63.707184,1,16,6096,1
8.913759,1,3,186,1
0.010254,2,2,485,1
0.224899,2,2,422,1
310.026764,1,43,25163,2
310.026428,1,44,25514,2
0.000297,2,2,218,2
0.000416,2,2,400,2
420.041412,1,68,31032,2
0.000458,2,2,242,2
0.000287,2,2,344,2
249.987595,1,55,29106,2
249.987717,1,81,57089,2
3.551821,1,64,47250,2
309.613739,1,35,10786,2
309.613678,1,357,351981,2
0.000192,2,2,223,2
0.000198,2,2,196,2
0.139338,2,2,243,2
0.000236,2,2,223,2
0.000549,2,2,354,2
0.000556,2,2,196,2
0.000318,2,2,265,2
0.000237,2,2,230,2
0.000197,2,2,230,2
0.000394,2,2,239,2
0.024178,2,2,230,2
0.000300,2,2,271,2
0.000191,2,2,227,2
0.000212,2,2,227,2
0.000350,2,2,221,2
0.135901,2,2,219,2
0.000308,2,2,262,2
0.000395,2,2,604,2
249.334000,1,24,3554,2
0.000251,2,2,222,2
0.000150,2,2,222,2
0.000302,2,2,291,2
0.000139,2,2,204,2
0.000374,2,2,204,2
0.000287,2,2,273,2
0.128683,2,2,239,2
0.000182,2,2,219,2
0.130363,2,2,423,2
132.772018,1,70,59509,2
0.000245,2,2,260,2
0.000442,2,2,602,2
249.046524,1,24,4454,2
239.435394,1,38,5883,2
0.000231,2,2,244,2
0.000347,2,2,280,2
0.207879,1,10,1219,2
0.000000,1,1,62,1
1.031057,1,6,366,1
0.326692,1,10,1695,1
62.113609,1,8,1473,1
9.029007,1,3,186,1
0.378726,1,8,2195,1
0.142445,1,10,1580,1
9.000678,1,3,186,1
9.000790,1,3,186,1
10.275792,1,8,1362,1
0.142065,1,8,1448,1
8.962868,1,3,186,1
8.960648,1,3,186,1
0.333966,1,10,1760,1
0.000505,2,2,424,1
11.005982,1,10,1914,1
9.024611,1,3,186,1
0.094231,2,2,345,1
0.000330,2,2,400,2
0.000321,2,2,400,2
0.017776,1,7,478,2
0.000000,1,1,62,1
0.000412,2,2,400,2
0.000402,2,2,400,2
0.018301,1,6,412,2
1.030670,1,6,366,1
0.139953,1,10,1451,1
8.984259,1,3,186,1
0.322570,1,10,1510,1
9.023977,1,3,186,1
9.030594,1,3,186,1
3.140518,1,6,366,1
1.030989,1,6,366,1
0.339882,1,10,1921,1
8.990605,1,3,186,1
0.000387,2,2,437,1
8.999681,1,3,186,1
1.000110,1,6,366,1
0.155688,2,2,218,2
0.000304,2,2,218,2
0.125505,2,2,219,2
0.238185,1,13,4177,1
8.956349,1,3,186,1
8.930157,1,3,186,1
0.209006,2,2,228,2
1.108288,1,42,38032,2
2.385698,1,6,366,1
0.000180,2,2,228,2
0.035801,2,2,261,2
0.964332,1,6,366,1
12.007373,1,11,1808,2
0.000339,2,2,400,2
0.000300,2,2,400,2
0.018733,1,6,412,2
0.125273,2,2,220,2
0.000329,2,2,197,2
0.125902,2,2,216,2
0.000261,2,2,197,2
0.000293,2,2,238,2
0.000375,2,2,234,2
0.017253,2,2,508,2
0.000309,2,2,236,2
0.000298,2,2,362,2
0.000228,2,2,220,2
0.000246,2,2,216,2
0.126203,2,2,221,2
0.125919,2,2,217,2
0.260850,1,13,5332,1
0.366330,1,10,1622,2
8.882772,1,3,186,1
0.125130,2,2,228,2
0.146875,2,2,230,2
0.118476,2,2,224,2
0.000297,2,2,228,2
0.125864,2,2,229,2
0.000217,2,2,224,2
0.033501,2,2,231,2
0.194841,1,13,6077,1
0.017405,2,2,481,2
0.128794,2,2,212,2
0.251107,2,2,240,2
0.371633,1,10,2201,2
8.856404,1,3,186,1
0.000320,2,2,212,2
0.281632,2,2,212,2
0.324690,2,2,241,2
1.914368,1,6,366,1
1.000855,1,6,366,1
0.000284,2,2,244,2
0.000259,2,2,280,2
0.280455,1,10,1219,2
0.326431,1,10,1508,1
8.997794,1,3,186,1
0.000373,2,2,400,2
0.000444,2,2,400,2
0.020470,1,7,478,2
2.608669,1,3,184,1
11.110900,1,14,2973,2
1.030866,1,6,366,1
0.139354,1,10,2502,1
8.984440,1,3,186,1
0.139105,1,10,1448,1
8.938659,1,3,186,1
9.026048,1,3,186,1
0.731984,1,29,25978,2
9.029033,1,3,186,1
1175.529907,1,10,612,1
0.744461,1,28,25912,2
0.188309,1,14,6141,1
1238.843018,1,8,488,1
8.954733,1,3,186,1
0.128303,1,8,830,1
0.971190,1,6,366,1
0.046329,1,4,244,1
8.950839,1,3,186,1
8.950835,1,3,186,1
0.228515,1,11,3882,1
8.950805,1,3,186,1
0.023099,2,2,416,1
191.779007,1,216,169917,1
0.326464,1,10,1511,1
0.138730,2,2,271,1
9.021559,1,3,186,1
0.000301,2,2,400,2
0.000440,2,2,400,2
0.018141,1,6,412,2
0.003812,2,2,200,2
0.000279,2,2,200,2
0.002023,2,2,233,2
0.000263,2,2,244,2
0.000344,2,2,426,2
0.000187,2,2,240,2
0.000311,2,2,582,2
0.045612,1,10,2308,2
18.354195,1,63,33000,2
110.988579,1,13,1401,1
12.372262,1,12,1074,1
8.929292,1,3,186,1
1.030437,1,6,366,1
0.139286,1,10,1451,1
8.983375,1,3,186,1
10.171984,1,6,412,2
9.002312,1,3,186,1
2.982355,1,2,124,1
19.364655,1,6,412,2
16.990946,1,31,17919,2
16.473614,1,15,3210,2
369.386810,1,111,57252,2
19.364546,1,6,412,2
16.636522,1,15,3216,2
0.000249,2,2,223,2
0.000212,2,2,207,2
0.000457,2,2,207,2
0.020168,2,2,565,2
0.000385,2,2,309,2
19.360777,1,6,412,2
19.360594,1,6,412,2
19.341591,1,6,412,2
19.341587,1,6,412,2
19.341585,1,6,412,2
0.000293,2,2,200,2
0.000661,2,2,190,2
0.000426,2,2,256,2
0.000179,2,2,200,2
0.000444,2,2,190,2
0.000293,2,2,438,2
0.000349,2,2,334,2
0.000255,2,2,372,2
0.000315,2,2,227,2
0.000468,2,2,268,2
0.000295,2,2,229,2
0.000388,2,2,377,2
0.000473,2,2,571,2
0.000666,2,2,610,2
0.240222,2,2,150,2
0.000332,2,2,229,2
0.000374,2,2,571,2
0.000256,2,2,223,2
0.000449,2,2,565,2
0.000237,2,2,263,2
0.000417,2,2,605,2
0.000343,2,2,234,2
0.000541,2,2,576,2
0.249284,2,2,150,2
0.551725,2,2,219,2
0.047804,2,2,214,2
0.000416,2,2,214,2
0.017269,2,2,492,2
0.425258,2,2,206,2
0.238073,2,2,150,2
0.239917,2,2,150,2
0.000284,2,2,206,2
0.168614,2,2,233,2
0.290233,2,2,230,2
0.265834,2,2,254,2
0.000513,2,2,542,2
0.000327,2,2,266,2
0.000322,2,2,368,2
0.023024,2,2,326,2
0.000464,2,2,429,2
0.115658,2,2,215,2
0.000358,2,2,215,2
0.000287,2,2,240,2
0.030603,2,2,234,2
0.000256,2,2,212,2
0.000288,2,2,212,2
0.000370,2,2,397,2
0.015714,2,2,322,2
0.126183,2,2,255,2
1.030757,1,6,366,1
0.140687,1,10,2274,1
8.956410,1,3,186,1
0.322265,1,10,1916,1
8.949700,1,3,186,1
0.971221,1,6,366,1
0.000332,2,2,400,2
0.000243,2,2,400,2
0.018375,1,6,412,2
0.255001,1,14,6141,1
8.887017,1,3,186,1
8.929054,1,3,186,1
3.009618,1,2,124,1
1.031397,1,6,366,1
0.234221,1,13,5332,1
8.854964,1,3,186,1
1.030776,1,6,366,1
0.169427,1,13,5895,1
8.883006,1,3,186,1
0.307987,1,10,1510,1
8.838970,1,3,186,1
0.125804,1,8,852,1
0.139563,1,10,1451,1
8.893252,1,3,186,1
8.893212,1,3,186,1
0.000342,2,2,244,2
0.000306,2,2,280,2
0.203890,1,10,1219,2
1160.943726,1,9,552,1
0.035269,2,2,267,2
0.000364,2,2,238,2
0.247155,2,2,225,2
0.000565,2,2,404,2
0.161920,2,2,316,2
0.143585,2,2,492,2
0.003049,2,2,500,2
0.243495,2,2,235,2
0.156237,2,2,231,2
0.000504,2,2,400,2
0.000974,2,2,400,2
0.020368,1,6,412,2
0.000327,2,2,225,2
0.113550,2,2,218,2
0.156705,2,2,339,2
0.322151,2,2,174,2
0.123229,2,2,385,2
0.000342,2,2,218,2
0.000335,2,2,400,2
0.000219,2,2,230,2
0.000207,2,2,230,2
0.189626,2,2,404,2
0.120505,2,2,291,2
0.001939,2,2,440,2
0.160475,2,2,267,2
0.304294,1,10,1921,1
9.002277,1,3,186,1
9.002374,1,3,186,1
7.159566,1,10,1758,1
9.021309,1,3,186,1
9.021322,1,3,186,1
1.031289,1,6,366,1
0.021081,1,4,242,1
9.014665,1,3,186,1
9.004162,1,3,186,1
0.249808,1,13,5328,1
8.958096,1,3,186,1
8.958091,1,3,186,1
0.204963,1,15,6197,1
9.010927,1,3,186,1
17.328285,1,6,412,2
17.328285,1,6,412,2
17.328939,1,7,478,2
17.328653,1,7,478,2
17.329290,1,6,412,2
17.328974,1,6,412,2
17.328953,1,6,412,2
17.329412,1,6,412,2
17.328791,1,7,478,2
17.328724,1,6,412,2
37.544949,1,1057,1041610,2
3.810969,1,2,122,1
17.292683,1,7,482,2
43.747372,1,8,488,1
0.184378,1,10,750,1
0.970764,1,6,366,1
0.326510,1,10,1507,1
8.995029,1,3,186,1
0.131227,1,9,930,1
0.965936,1,6,366,1
0.140246,1,10,1448,1
8.957297,1,3,186,1
0.000325,2,2,400,2
0.000535,2,2,400,2
0.018632,1,6,412,2
0.185634,1,11,787,1
2.949114,1,2,124,1
1.030841,1,6,366,1
0.187409,1,13,6077,1
8.984251,1,3,186,1
0.304488,1,10,1909,1
9.004585,1,3,186,1
9.033005,1,3,186,1
0.268566,1,13,5329,1
8.987064,1,3,186,1
108.754761,1,8,488,1
0.000333,2,2,400,2
0.000311,2,2,400,2
0.020345,1,6,412,2
3.009643,1,2,124,1
1.030651,1,6,366,1
94.215591,1,8,488,1
0.139829,1,10,1448,1
8.906272,1,3,186,1
1.031117,1,6,366,1
0.304897,1,10,1507,1
8.902659,1,3,186,1
0.228792,1,11,3882,1
8.856683,1,3,186,1
0.001132,2,2,244,2
0.000581,2,2,280,2
0.236305,1,10,1219,2
4.542849,1,15,2044,2
0.188427,1,10,744,1
0.869182,1,6,366,1
0.138441,2,2,357,1
0.000425,2,2,400,2
0.000426,2,2,400,2
0.017996,1,6,412,2
0.342008,1,10,1920,1
8.989747,1,3,186,1
9.031677,1,3,186,1
17.166035,1,12,4257,1
1.430993,1,6,366,1
0.073898,2,2,517,1
1.030666,1,6,366,1
0.280602,1,16,2649,2
0.248817,1,15,2064,2
0.188179,1,14,6134,1
0.216035,1,16,2430,2
0.289530,1,16,2677,2
8.955684,1,3,186,1
3.302889,1,9,666,1
0.766817,1,95,87262,2
0.328366,1,16,2677,2
13.107553,1,12,4507,1
2.925516,1,2,124,1
0.001989,2,2,509,1
1.030779,1,6,366,1
0.140827,1,10,2274,1
9.040072,1,3,186,1
9.001912,1,3,186,1
11.758353,1,8,1233,1
0.322477,1,10,1511,1
8.995013,1,3,186,1
0.186572,1,10,745,1
0.141383,1,10,1446,1
9.022780,1,3,186,1
0.197917,1,10,758,1
0.964839,1,6,366,1
0.000278,2,2,400,2
0.000307,2,2,400,2
0.018645,1,7,478,2
0.165481,1,13,5895,1
9.002789,1,3,186,1
0.325876,1,10,1897,1
9.014089,1,3,186,1
9.014209,1,3,186,1
8.968376,1,3,186,1
16.453579,1,6,366,1
9.028617,1,3,186,1
1.072407,1,6,366,1
1.030617,1,6,366,1
0.268240,1,11,3880,1
8.959068,1,3,186,1
0.126271,1,9,2194,1
8.925109,1,3,186,1
8.967198,1,3,186,1
1.029799,1,6,366,1
240.883804,1,8,488,1
0.000402,2,2,400,2
0.000377,2,2,400,2
0.017718,1,6,412,2
9.203116,1,10,1758,1
8.992193,1,3,186,1
3.009246,1,2,124,1
38.011406,1,8,488,1
0.020496,2,2,334,1
0.305506,1,10,1300,1
8.987391,1,3,186,1
70.875832,1,13,1222,1
8.928417,1,3,186,1
0.000327,2,2,244,2
0.000330,2,2,280,2
0.221396,1,10,1219,2
0.000407,2,2,400,2
0.000306,2,2,400,2
0.017900,1,7,478,2
2.881470,1,2,124,1
9.028973,1,3,186,1
0.146820,1,10,1451,1
8.982149,1,3,186,1
544.999512,1,8,488,1
3.314499,1,6,366,1
9.028691,1,3,186,1
1.030208,1,6,366,1
0.140090,1,10,2272,1
8.955288,1,3,186,1
0.131369,1,8,866,1
0.372262,1,10,1920,1
9.028351,1,3,186,1
9.028350,1,3,186,1
5.274935,1,16,6737,1
9.011862,1,3,186,1
0.014834,2,2,289,1
0.149821,1,8,821,1
0.272769,1,11,3886,1
8.944979,1,3,186,1
0.254165,1,13,5894,1
8.945079,1,3,186,1
0.000401,2,2,400,2
0.000339,2,2,400,2
0.018451,1,7,478,2
3.009312,1,2,124,1
5.219231,1,6,366,1
1.032281,1,6,366,1
30.309052,1,10,1599,1
8.970423,1,3,186,1
0.242363,1,7,599,1
60.313412,1,8,1339,1
8.970257,1,3,186,1
0.111074,2,2,345,1
4.816097,1,6,366,1
9.029379,1,3,186,1
102.064659,1,9,544,1
2.808647,1,6,366,1
0.000388,2,2,400,2
0.000275,2,2,400,2
0.022880,1,6,412,2
3.010023,1,2,124,1
1.031488,1,6,366,1
0.552030,1,9,1237,1
9.021670,1,3,186,1
9.030351,1,3,186,1
0.000303,2,2,240,2
0.000240,2,2,582,2
1.753653,1,23,9621,2
0.052639,1,10,2269,2
0.050965,1,10,2270,2
1.210579,1,17,5920,2
5.918935,1,6,366,1
1.678426,1,16,5874,2
0.358714,1,10,1510,1
8.910987,1,3,186,1
0.195491,1,10,754,1
0.967405,1,6,366,1
0.049929,1,10,2282,2
0.139881,1,10,2277,1
8.984118,1,3,186,1
0.049335,1,10,2284,2
2.959503,1,22,9862,2
0.000151,2,2,244,2
0.000251,2,2,280,2
0.220656,1,10,1219,2
0.067754,1,9,2193,1
8.884689,1,3,186,1
0.000396,2,2,400,2
0.000313,2,2,400,2
0.018597,1,6,412,2
0.051691,1,10,2364,2
4.890807,1,26,11986,2
5.617786,1,8,488,1
9.029780,1,3,186,1
0.059556,1,1,62,1
1.040442,1,6,366,1
5.857459,1,10,1757,1
9.021406,1,3,186,1
0.190981,1,10,749,1
11.010529,1,10,2306,1
9.000805,1,3,186,1
0.019596,2,2,324,1
0.414123,1,13,4316,2
4.815432,1,6,366,1
243.809021,1,24,5061,2
0.000405,2,2,400,2
0.000302,2,2,400,2
0.018122,1,6,412,2
0.000226,2,2,223,2
0.000224,2,2,207,2
0.000096,2,2,244,2
0.000391,2,2,565,2
0.000296,2,2,207,2
0.000452,2,2,426,2
0.000256,2,2,309,2
10.512992,1,6,412,2
10.512936,1,6,412,2
10.514278,1,6,412,2
10.513947,1,7,478,2
10.514102,1,6,412,2
10.513904,1,7,478,2
10.514211,1,6,412,2
10.512981,1,6,412,2
10.512983,1,7,478,2
0.000251,2,2,200,2
0.000180,2,2,190,2
0.000287,2,2,256,2
0.000265,2,2,200,2
0.000181,2,2,190,2
0.000335,2,2,438,2
0.000291,2,2,334,2
0.000377,2,2,372,2
0.000221,2,2,227,2
0.000213,2,2,229,2
0.000376,2,2,268,2
0.000419,2,2,377,2
0.000544,2,2,571,2
0.000380,2,2,610,2
0.233486,2,2,150,2
0.000390,2,2,229,2
0.000301,2,2,238,2
0.000366,2,2,571,2
0.000417,2,2,404,2
0.000280,2,2,223,2
0.000344,2,2,263,2
0.000356,2,2,565,2
0.000415,2,2,605,2
0.000306,2,2,218,2
0.000278,2,2,234,2
0.000358,2,2,400,2
0.000435,2,2,576,2
0.208494,2,2,275,1
0.189956,1,10,781,1
0.233165,2,2,150,2
2.948910,1,2,124,1
0.317969,2,2,204,2
0.000266,2,2,218,2
0.000268,2,2,218,2
0.000274,2,2,218,2
0.216248,2,2,195,2
0.233196,2,2,150,2
1.030663,1,6,366,1
0.000346,2,2,195,2
0.104844,2,2,265,2
0.000227,2,2,204,2
0.442379,2,2,241,2
0.713077,2,2,205,2
0.234758,2,2,150,2
0.342047,1,10,1921,1
9.016840,1,3,186,1
0.000418,2,2,542,2
0.000215,2,2,207,2
0.000165,2,2,207,2
0.000431,2,2,333,2
0.000248,2,2,266,2
0.010192,2,2,368,2
0.772597,2,2,179,2
0.124572,2,2,212,2
0.000273,2,2,212,2
0.169966,2,2,349,2
0.000038,2,2,205,2
0.300546,2,2,245,2
0.000241,2,2,234,2
0.000256,2,2,349,2
0.000306,2,2,201,2
0.000200,2,2,201,2
0.000269,2,2,268,2
9.001960,1,3,186,1
9.001950,1,3,186,1
0.427211,2,2,303,2
5.919157,1,6,366,1
5.295141,1,3692,4207404,2
0.187621,1,14,6137,1
8.982621,1,3,186,1
2.909010,1,6,366,1
0.963841,1,6,366,1
0.180369,1,13,5899,1
8.955262,1,3,186,1
0.001030,2,2,400,2
0.001125,2,2,400,2
0.018457,1,7,478,2
0.128647,1,8,816,1
3.009155,1,2,124,1
0.966433,1,6,366,1
0.049199,1,4,244,1
8.983044,1,3,186,1
0.022527,1,4,244,1
9.011506,1,3,186,1
0.019808,2,2,227,2
0.000532,2,2,377,2
278.248810,1,39,8286,2
1.031030,1,6,366,1
0.323421,1,10,1508,1
8.922472,1,3,186,1
0.000182,2,2,244,2
0.000306,2,2,280,2
0.191208,1,10,783,1
0.215755,1,10,1219,2
8.894139,1,3,186,1
0.125513,1,8,864,1
0.070318,1,9,2195,1
8.877669,1,3,186,1
0.000337,2,2,400,2
0.000337,2,2,400,2
0.018016,1,7,478,2
9.028838,1,3,186,1
0.000000,1,1,62,1
6.421914,1,8,488,1
0.530881,1,4,244,1
7.468214,1,10,1760,1
8.990987,1,3,186,1
9.029168,1,3,186,1
9.028549,1,3,186,1
0.307583,1,10,1920,1
9.027520,1,3,186,1
0.300891,2,2,227,1
0.000396,2,2,400,2
0.000338,2,2,400,2
0.017755,1,6,412,2
9.028174,1,3,186,1
93.643845,1,12,2348,1
0.998547,1,6,366,1
0.186095,1,13,6081,1
8.954354,1,3,186,1
9.040146,1,3,186,1
1.029915,1,6,366,1
0.256427,1,11,3892,1
8.993340,1,3,186,1
9.011340,1,3,186,1
0.303867,1,10,1888,1
0.000506,2,2,400,2
0.000326,2,2,400,2
0.018764,1,6,412,2
1.030822,1,6,366,1
0.139161,1,10,1451,1
8.982734,1,3,186,1
9.001452,1,3,186,1
0.323161,1,10,1510,1
0.139917,1,10,2274,1
8.948150,1,3,186,1
0.000364,2,2,470,1
0.195698,1,10,759,1
0.188331,1,14,6137,1
1.476175,1,6,366,1
1.030656,1,6,366,1
8.838349,1,3,186,1
0.139635,1,10,1448,1
8.885172,1,3,186,1
0.022534,2,2,424,1
8.901884,1,3,186,1
0.000300,2,2,244,2
0.000224,2,2,280,2
0.218026,1,10,1219,2
0.000608,2,2,400,2
0.000340,2,2,400,2
0.018713,1,6,412,2
8.929577,1,3,186,1
0.342053,1,10,1916,1
1.018270,1,6,366,1
8.901984,1,3,186,1
103.041275,1,16,1766,1
0.269011,1,13,5325,1
66.303642,1,35,10056,1
9.779466,1,3,186,1
9.782475,1,3,186,1
9.432059,1,8,488,1
0.341379,1,10,1510,1
10.577672,1,3,186,1
1.018815,1,6,366,1
10.408840,1,3,186,1
0.000408,2,2,400,2
0.000323,2,2,400,2
0.017838,1,6,412,2
9.610412,1,3,186,1
0.188283,1,15,6197,1
9.813090,1,189,168331,1
0.984578,1,6,366,1
9.218661,1,3,186,1
0.340486,1,10,1916,1
4.384830,1,2,124,1
9.001936,1,3,186,1
5.718525,1,8,488,1
0.000364,2,2,400,2
0.000347,2,2,400,2
0.018273,1,6,412,2
4.812691,1,9,672,1
0.328768,1,10,1448,1
0.960584,1,6,366,1
7.551428,1,3,186,1
8.836849,1,3,186,1
0.325274,1,10,1510,1
9.028992,1,3,186,1
9.030335,1,3,186,1
0.304320,1,10,1921,1
3.009122,1,2,124,1
9.002747,1,3,186,1
0.143953,1,8,831,1
0.257779,1,11,3882,1
1.029654,1,6,366,1
9.031042,1,3,186,1
0.136076,1,9,884,1
0.187374,1,13,6077,1
8.976029,1,3,186,1
0.344081,1,10,1507,1
0.529444,1,4,244,1
8.902354,1,3,186,1
0.000232,2,2,244,2
0.000259,2,2,280,2
0.209558,1,10,1219,2
8.928808,1,3,186,1
0.000377,2,2,400,2
0.000225,2,2,400,2
0.018208,1,6,412,2
0.140571,1,10,2274,1
0.985148,1,6,366,1
8.900938,1,3,186,1
0.139375,1,10,1448,1
2.935314,1,2,124,1
1.031413,1,6,366,1
8.902464,1,3,186,1
9.031337,1,3,186,1
0.340546,1,10,1889,1
1.017753,1,6,366,1
39.033978,1,9,544,1
9.004134,1,3,186,1
0.197847,1,10,783,1
0.187778,1,14,6137,1
8.993837,1,3,186,1
0.020754,2,2,400,2
0.000410,2,2,400,2
0.018254,1,7,478,2
9.030539,1,3,186,1
0.162182,1,13,5905,1
2.965255,1,2,124,1
0.133392,2,2,482,1
1.032302,1,6,366,1
9.002859,1,3,186,1
9.029516,1,3,186,1
0.261316,1,11,3882,1
0.985089,1,6,366,1
9.030526,1,3,186,1
9.001255,1,3,186,1
0.324250,1,10,1470,1
9.023473,1,3,186,1
0.000252,2,2,400,2
0.000384,2,2,400,2
0.018243,1,7,478,2
9.031295,1,3,186,1
0.139628,1,10,1448,1
9.030388,1,3,186,1
8.326158,1,8,488,1
0.204464,2,2,279,1
3.913514,1,6,366,1
9.278047,1,10,1758,1
0.728575,1,10,1183,1
1.009243,1,6,366,1
9.002801,1,3,186,1
9.002811,1,3,186,1
8.928194,1,3,186,1
0.069709,1,9,2194,1
1.013158,1,6,366,1
8.901423,1,3,186,1
0.000242,2,2,244,2
0.000338,2,2,280,2
0.224689,1,10,1219,2
21.071190,1,9,544,1
0.000241,2,2,400,2
0.000374,2,2,400,2
0.018217,1,7,478,2
4.815990,1,6,366,1
0.131342,1,8,868,1
0.307653,1,10,1904,1
2.943070,1,2,124,1
1.030739,1,6,366,1
8.902495,1,3,186,1
0.139256,1,10,2274,1
0.983965,1,6,366,1
45.005695,1,29,5364,1
8.902273,1,3,186,1
0.200633,1,10,781,1
0.192348,1,15,7657,1
99.701759,1,219,170103,1
1.021269,1,6,366,1
9.029721,1,3,186,1
9.029824,1,3,186,1
0.258911,1,11,3882,1
2.068502,1,23,9328,1
8.995234,1,3,186,1
9.030044,1,3,186,1
0.389944,1,10,1311,1
3.004319,1,2,124,1
0.000336,2,2,400,2
0.000288,2,2,400,2
0.018306,1,6,412,2
5.217567,1,8,488,1
1.029574,1,6,366,1
9.029090,1,3,186,1
3.249293,1,9,954,1
0.160129,1,13,5895,1
8.955642,1,3,186,1
3.110080,1,6,366,1
0.190909,1,10,772,1
0.322247,1,10,1921,1
1022.342224,1,10,612,1
3.913575,1,6,366,1
9.002373,1,3,186,1
0.134657,1,9,926,1
0.220221,1,12,3902,1
9.021838,1,3,186,1
0.000322,2,2,400,2
0.000363,2,2,400,2
0.018182,1,7,478,2
0.140187,1,10,2274,1
2.998559,1,2,124,1
21.370977,1,9,544,1
4.013230,1,6,366,1
1.030356,1,6,366,1
9.002276,1,3,186,1
9.029012,1,3,186,1
9.028787,1,3,186,1
0.188474,1,15,7279,1
0.983902,1,6,366,1
9.029326,1,3,186,1
0.068177,1,9,2194,1
8.984385,1,3,186,1
0.321466,1,10,1508,1
8.978626,1,3,186,1
19.225697,1,50,35827,1
8.846434,1,3,186,1
0.000363,2,2,400,2
0.000347,2,2,400,2
0.018449,1,6,412,2
0.160775,1,13,5956,1
2.963591,1,2,124,1
0.020436,2,2,318,1
0.000355,2,2,244,2
0.000340,2,2,280,2
0.224047,1,10,1219,2
0.000346,2,2,375,1
1.030834,1,6,366,1
8.929088,1,3,186,1
14.583965,1,8,1908,1
0.128419,1,9,868,1
0.322842,1,10,1920,1
0.010132,2,2,485,1
0.018867,2,2,438,1
8.923922,1,3,186,1
0.369485,1,10,1695,1
0.165470,1,8,880,1
0.169530,1,13,5895,1
1.019042,1,6,366,1
8.901904,1,3,186,1
0.390913,1,8,2195,1
0.186745,1,13,6081,1
8.963217,1,3,186,1
10.331859,1,8,1362,1
0.270695,1,13,5256,1
0.983145,1,6,366,1
4.416260,1,8,488,1
0.000412,2,2,400,2
0.000320,2,2,400,2
0.018434,1,7,478,2
9.003609,1,3,186,1
3.210453,1,6,366,1
0.341419,1,10,1760,1
0.186149,1,11,841,1
22.655571,1,11,3613,1
0.120665,2,2,345,1
0.000000,1,1,62,1
0.000361,2,2,339,1
0.038766,2,2,257,1
1.030543,1,6,366,1
9.001964,1,3,186,1
9.029822,1,3,186,1
0.384137,1,9,1796,1
0.190941,1,11,811,1
0.305296,1,10,1511,1
8.946557,1,3,186,1
0.465386,1,8,1456,1
9.006102,1,3,186,1
0.068687,1,9,2194,1
0.989683,1,6,366,1
0.022657,2,2,424,1
9.000960,1,3,186,1
0.000354,2,2,400,2
0.000373,2,2,400,2
0.018161,1,6,412,2
0.140229,1,10,1451,1
3.000945,1,2,124,1
4.012967,1,8,488,1
1.031570,1,6,366,1
59.896992,1,12,1161,1
9.029035,1,3,186,1
0.322967,1,10,1921,1
9.022427,1,3,186,1
3.612273,1,6,366,1
9.028994,1,3,186,1
32.795841,1,9,3966,1
1.022091,1,6,366,1
9.028748,1,3,186,1
9.000939,1,3,186,1
0.000380,2,2,400,2
0.000331,2,2,400,2
0.018820,1,7,478,2
0.000331,2,2,244,2
0.000265,2,2,280,2
0.181284,1,10,1218,2
30.388512,1,8,1824,1
2.995871,1,2,124,1
4.414369,1,6,366,1
2.207405,1,6,366,1
1.030139,1,6,366,1
8.903946,1,3,186,1
8.931652,1,3,186,1
0.189180,1,14,6141,1
0.985289,1,6,366,1
8.932487,1,3,186,1
3.251378,1,9,724,1
0.253673,1,11,3976,1
2.835751,1,2,124,1
0.000292,2,2,400,2
0.000530,2,2,400,2
0.018818,1,6,412,2
9.032668,1,3,186,1
0.366314,1,8,654,1
0.343223,1,10,1508,1
9.019724,1,3,186,1
4.012846,1,8,488,1
9.028620,1,3,186,1
0.342818,1,10,1920,1
1.017957,1,6,366,1
9.028202,1,3,186,1
9.028960,1,3,186,1
0.140910,1,10,1451,1
8.981644,1,3,186,1
0.140477,1,10,2277,1
9.001677,1,3,186,1
3.210571,1,6,366,1
0.000339,2,2,400,2
0.000311,2,2,400,2
0.018171,1,6,412,2
0.000420,2,2,433,1
0.191630,2,2,277,1
0.096650,2,2,324,1
0.196007,1,10,784,1
0.186781,1,13,6081,1
